-0.49725148	0.10171914	-0.44362295	-1.0108474	-0.9402095	-1.1307119	-0.607114	0.25864744	0.15947306	-1.1143804	-0.757162	-1.3120707	-0.97536147	0.1591475	-1.0216837	-1.0618917	0.23855782	-1.2774425	-0.98950756	-1.1104068	-1.1111555	-1.2168615	0.033903956	-1.1926643	-0.28681725	0.097599626	-0.36249727	-1.149626	0.3532014	-1.234821	-0.29629898	0.24183309	-1.1908635	-1.0668161	-1.1371793	-0.03399819	-0.86676025	-1.119989	-1.1766235	0.12739825	0.07639134	-1.0839424	-0.92877877	-1.1511738	-1.2525837	0.19656098	-1.1418864	-1.2625597	-1.3128195	-1.2223136	-1.0857058	-1.1641983	-1.1002036	-0.7055072	-0.9696852	-0.117998004	-1.2260911	-1.0228617	-1.2558928	0.3027382	-1.2704564	0.13325894	-0.8944127	-1.0706257	0.08498788	-1.0732533	0.08116603	-0.85482895	-0.94477177	-0.033748865	-0.3023278	0.22074604	-1.1870307	-1.2577821	-1.1797055	0.037897944	-0.59896535	-1.05122	0.07328987	-1.2595354	-0.77715415	-1.2910252	0.09502411	-1.0887611	0.13043809	-1.2153106	-0.5469677	-1.0962338	0.09270406	-1.4500433	-0.61322427	-1.1030598	0.059220195	-1.2563674	-1.3735704	0.12485129	-1.2380769	-1.2683442	-1.103324	-1.155913
-0.90827036	-1.3152189	-1.0719402	-1.0447873	-1.2797918	-0.6310074	0.2015096	-1.1246345	-1.0815269	-1.1345606	-1.0727627	-1.2977873	-1.2055438	-0.95966315	-1.0318235	-0.40071988	-0.7865459	-0.10216808	-1.0782162	-1.1062558	-1.0571498	-1.1203339	-1.1977872	-1.0140871	-1.2565212	-0.39458036	-1.1447988	-1.0376332	-1.203243	-0.26413387	-0.9142554	-0.8808496	-1.0700363	-0.04742354	0.08209121	-0.7706677	-1.3456557	-1.0610077	-1.2058291	0.24477005	-1.0473241	-0.85531116	-1.3125216	-1.1865206	-1.218766	-1.0980078	-1.135343	-0.7811028	-1.4029583	-1.2219162	-1.0818352	-1.2800146	0.27103853	-0.55765283	-0.9998318	-1.0277125	-1.1981158	-1.0839769	0.06942952	-1.2161692	-0.77473915	0.024036288	-0.88292885	-1.1608884	-0.9114394	-1.0664004	-0.9311958	-1.0768018	-0.9339631	-0.73384464	0.8293335	0.47346616	-1.1791636	-1.0217574	0.537084	-1.0672513	-0.5953233	-1.0782845	-1.0693781	0.274642	-0.99274075	-1.281327	-1.2122711	-1.0262151	-0.8016767	-0.80672956	-1.133129	-1.0425955	-1.2413249	-1.1474857	-1.2093382	-1.0932513	-1.0696641	-0.8474935	0.37522697	-0.26965153	-1.2411438	-1.2645174	-1.0945776	-1.197314
-0.9683079	-0.35765195	0.5194211	-1.1493824	-1.2165196	-0.11741233	-0.9994191	-1.2526504	-0.866171	-0.35868824	-1.0635852	-1.3119704	0.30477214	-1.3543819	-0.08947486	-0.77417535	-0.73225325	-1.3438305	-0.8360352	-0.83467233	-1.2049025	-0.813096	-1.2239016	-0.94539696	-1.2561849	-1.1018742	-1.1897414	-1.1419473	-1.2575147	-1.2204832	-1.22396	-0.98471105	-0.88289595	-1.0260413	0.2327298	-0.7828665	-0.617004	-1.0057559	0.20829904	0.062226415	-1.1157324	-1.101534	-1.1734574	-1.1294447	-0.8814799	-1.1156421	0.20447516	-0.9787774	-1.3914331	0.23399806	-1.0872883	0.061442018	-0.94280916	-1.1167448	-0.98473513	0.05660665	0.14660907	-1.0702039	-1.2568691	0.31089115	-1.2666551	-1.108755	0.21044707	-1.2987126	-0.71813464	0.37649268	-1.111396	-1.0650108	-0.2640205	-1.1170834	-0.78352696	0.34065247	0.8141223	-0.8765446	-1.1390812	-1.0834839	-1.1556305	-1.0264971	-0.79851496	-0.28713518	-0.5413759	-1.3813615	-1.2362096	-1.0186559	-0.9925237	0.34463298	-1.259986	0.7308856	-1.3263892	-0.6284752	-1.2984326	0.5174521	-1.1046112	-1.2269503	-1.2656127	-0.9236493	0.017281294	-0.11656988	0.13391995	-1.2011026
-0.88959956	-1.1560544	0.5310811	0.31544924	0.04936874	-1.0720652	-1.1051799	-1.0375754	-1.1391416	-0.051360488	-0.9450978	-1.2912688	-1.207795	-0.62955827	-0.5239756	-1.1624346	-1.1323794	-1.3383794	-1.0821593	-0.31166428	0.026793957	-0.72483766	-1.2017826	-1.1729548	-1.2535945	-0.37540674	-0.513151	-1.0714873	-1.25047	-1.1179718	-1.1810751	-0.44257188	-1.0309687	-1.0597929	-1.141417	-0.5630572	-1.400892	-0.72046244	-1.1970091	-0.87108016	0.23325539	-0.90015006	-0.07752979	-1.1394535	0.26382208	0.38551855	-0.93851286	-1.2862362	-1.4339548	-1.1544564	-0.76937497	-0.7488041	-0.72804034	-1.1948638	-0.96708095	-1.0993434	-1.2322903	-0.86234385	-1.2518296	-1.0821002	-1.2014711	-1.1285087	-0.8979386	-1.1896954	-1.2028526	-1.0621179	-1.1154194	-0.83580446	-0.09924936	0.41738784	-1.005196	-1.17091	0.13920033	-1.2615972	0.8893249	-0.92436814	-1.1708629	-1.0427853	-1.3046324	-1.2094436	-0.92391574	0.059362054	-1.007927	-0.9208549	-1.0455085	-0.82070225	-1.2602082	-0.7519058	-1.2990575	-0.87687683	-0.55411696	0.53630865	-1.1365148	-1.164284	-1.3830816	-0.94223297	-1.1370542	-1.2161794	-0.95351434	-1.1828809
-0.79900694	-0.33907902	-1.0765631	-1.1167599	-0.7528374	-1.134754	-0.9482511	-1.2590797	0.347345	-0.55917585	-1.0591079	-1.3152087	-1.206367	-1.3627114	-0.97429854	-1.2138671	-0.57629776	-1.1090009	0.05033779	0.58711946	-1.2294612	-0.22901303	0.27680397	-1.1770095	0.11995411	-1.1095825	0.30938733	-1.1379297	0.0627141	-1.2211703	-1.2178801	-1.2284049	-1.1846747	-0.6693723	-1.1562389	0.14366126	-1.3831652	-1.1517231	-0.7508862	-1.2973188	-1.1169666	-1.1028299	0.20612347	-1.1772566	-0.7198692	-1.2019441	0.21269739	-0.20317364	-1.4203286	-1.2200121	-0.9176321	-1.26943	-0.414315	0.04292035	-0.99130535	-1.0875022	0.15303695	-0.97663033	-1.2457098	-1.2436434	-1.2620267	-1.0628628	0.5926477	-1.2984744	-1.2041779	-0.957826	-1.1126556	0.12443805	-0.94860864	-0.59489125	-1.040647	-1.1670679	-1.2147557	0.1250472	-1.1530342	0.43651378	-1.1752326	-1.0649943	0.011958957	0.16953647	-1.1332597	0.0188452	-0.7464378	-1.1016719	-0.43391788	-1.2130489	-0.58751315	-1.1359977	-0.6692458	0.27412093	-1.2872111	-0.736534	-0.59786946	-0.9645574	0.11416662	-0.95517945	-1.2469813	-1.2680568	0.5473547	-1.1634848
-0.16765487	-1.0812708	-1.0804131	-0.33390582	-1.278915	-0.46390212	-1.1122756	-1.0847298	0.323568	-0.32929468	-0.3390599	-1.1359147	-1.2122525	-0.8408506	0.39909512	0.37233472	-0.69395345	-1.3542861	-0.75353324	-1.1009846	-0.87438345	0.100746274	-1.0537812	-0.4567346	-1.2378483	0.121132374	-1.0143707	-1.1319611	-1.2402768	-1.2313025	-1.2396762	-1.131936	-1.1899986	-1.071024	0.039093137	-1.0345224	-0.34617633	-1.1474178	-0.7060658	-1.3573622	0.7858753	-1.084591	-1.1232457	-1.1693735	-0.91598403	-0.7105095	-1.1479872	-1.271204	-0.58175415	-0.2911862	-0.6390068	-1.280666	0.63877153	-1.1982456	-0.9621774	-1.05335	-1.2587988	-0.5284197	-0.6551216	-1.243151	-1.260484	-1.1363785	-0.71868014	-1.3161691	-1.1664295	0.05691403	-0.010601521	-1.0340608	0.23039365	-1.2900693	-0.46401486	-0.58105457	0.36284006	0.4764489	-1.1961615	0.59991753	-0.9521016	-1.0555576	-1.3582731	-1.2524571	-0.8595582	-0.77563316	0.85455227	0.09897542	-1.0530472	-1.2146618	0.28259945	-1.110895	-1.0861166	-1.4061053	-0.90802544	-1.1000538	-1.1071653	-1.2599818	-1.3809168	-0.9516539	-0.12740397	-0.43018168	-1.1181432	0.2308259
-0.9036661	-1.1880933	-0.81694335	-1.115444	-1.2758548	-1.1373098	0.89532435	-0.7466688	0.6859921	-0.6392528	-0.9699124	-1.3018351	-1.0904648	-1.3529077	-1.0930737	-0.8595725	0.15701866	-0.23392427	-1.0936865	-1.0925568	-1.1692325	-1.2065129	-1.212151	-1.1681181	0.070467114	-1.1056448	-1.2422328	0.023349166	-0.782713	0.475147	0.2881831	-1.0473267	-0.8109758	-0.8421378	-0.92155874	-0.5734277	0.08539975	-1.1412088	-0.5023195	0.080759645	-1.1093615	-1.0808532	-1.0353758	-1.174707	-1.2499001	-0.73691016	-1.1390785	-0.9347141	-1.4111408	-1.2139055	-0.6690048	-0.40131015	-1.1242363	-1.0435382	-0.9049142	-1.1195931	-1.1877947	-0.09018457	-1.217695	0.060245514	-1.2843732	-1.132481	-0.07254726	-0.8976941	-0.86505014	-0.31174195	0.043225408	-0.8466306	-0.930949	-0.8554517	-0.97979677	0.14998388	0.48442578	-1.2463802	0.33357513	0.239187	0.109078884	-1.0603375	-1.3440114	-1.2428094	-0.4416787	-0.13730335	-0.11775696	-1.0627474	0.69458234	-0.39280403	-1.1977539	0.08742285	-0.7434323	0.6616876	-1.2913092	-0.94286966	-1.105413	-1.2381599	-0.1630739	0.23282146	-1.1625108	-0.2238105	-0.9450991	-1.1416649
-1.0559423	-0.95075023	-1.0772703	-1.1291623	-1.282957	-1.1363072	-1.1298696	0.4230051	-0.85828197	-1.1088332	-0.3647648	-1.3041872	-1.2104157	-1.3587569	-0.5807972	0.50988173	-1.1141701	-1.3436961	0.26724505	-1.0957805	-1.2247835	-1.0910987	-1.2193801	-1.1905804	0.57473886	-1.1009156	-1.2463663	-1.14513	-0.08433676	-1.2437854	-1.2324437	0.083106995	-0.1396538	-1.0230374	-0.48321772	-0.2450124	-1.3770725	-1.1613401	-1.1840175	0.12363851	-1.128908	-1.1015242	-0.91353667	-1.1768733	-1.2592992	0.28069937	-1.1426686	0.23939812	0.12508345	-1.224755	-0.87116075	-1.2719368	-1.111639	-1.2003083	-0.97340614	-1.1302351	-0.028806448	0.91498387	-1.2613912	0.70712256	-0.08687711	-1.1324915	-0.91501796	-1.2966703	-0.7887886	0.18452638	-1.1337976	0.12686014	0.38609493	-1.2906799	0.7777831	-0.9018669	-1.1735007	0.030118585	-1.1560723	-1.0778706	-1.1940114	0.18974733	-0.9228201	-1.2652899	-1.1582798	-1.019421	-0.5925177	-1.0834179	-1.0628018	-1.2150781	-1.265492	-1.1061631	0.6527753	-1.4154854	-1.2901543	-0.5652794	-1.1049415	-1.2327352	-1.2469348	-0.6094271	0.2822703	-1.2871342	-1.0968177	0.2336005
-0.55204284	0.36688912	0.8987229	-1.1448683	-0.8238872	-1.1369745	-0.59279954	-1.2507527	0.15669549	-1.1195663	-0.5626702	-1.3115202	-0.9507961	0.29723668	-0.7711464	-0.14859653	-1.113394	-1.029861	-1.0839394	-1.0135204	-1.2155734	0.1478275	-0.68718386	0.2922126	-1.1982434	-1.104861	0.24979985	-1.1131158	-0.63040906	-1.0832812	-1.1415734	-1.2343868	-1.1906841	-1.0535579	-0.9245646	-1.0386579	-1.3485811	0.9203186	0.0348711	-1.3551193	-1.1187326	-1.0870832	-1.3242201	-1.177534	0.18155432	-1.2058024	-1.1370941	-1.2446108	-1.2757845	0.61349213	-0.8145709	-1.2735394	-0.8284416	-1.2020621	-0.98269343	-1.1141121	0.076434016	0.123963594	-0.21223515	-1.2127862	-0.27773976	-1.0249007	-0.8816927	0.15259767	-1.0825735	-1.0613493	-1.103907	0.4107548	-0.9406071	-0.97027075	-0.7973035	-1.1661375	-1.1839528	-1.2549535	-1.1672932	-1.1026236	-1.1419078	-1.04248	-0.890562	-1.2573583	-0.88033885	0.68493104	-1.2383869	0.13715279	-0.828478	-1.1701689	-1.2648493	-0.9934209	-1.3005769	-0.18211246	-1.283803	-1.0788728	-1.1145046	-1.1090436	-1.2841451	-0.7174773	-1.2612914	-1.080304	-0.757059	0.4860674
-1.0860975	-1.310996	-0.9457847	-1.1342508	-1.2122006	-1.1202352	-1.1359273	-1.2539228	-1.1117841	-1.0731225	-1.0145396	0.40958476	-0.2554475	-0.59087276	0.20633191	0.31187284	-1.1123178	0.08395934	-0.9667585	-0.8043098	-1.0773468	-0.5096822	-1.1975095	-1.2049577	0.19558942	0.6054894	-1.2384136	-0.42998254	-1.007243	-1.2260888	-1.2291446	-0.6622437	-1.1895367	0.61326844	-1.1345005	-0.78621703	-0.14795387	-0.76950395	-1.1159792	-1.0881785	-1.1018915	-1.0976702	-1.3207527	-0.71979165	-1.1767532	-0.8860226	-1.1498282	-1.249599	0.068858385	-1.2183566	-1.0873494	0.10749519	-1.0452704	-0.54000884	-0.97489625	0.2390424	-1.212625	-0.8507735	-1.257039	-0.88957965	-0.962145	-1.0505986	-0.34866953	-1.2928832	-1.0524869	-0.90381336	0.23629904	-0.9897167	0.4457767	-0.7463912	-0.9355352	-0.9195321	-1.1837208	-1.2407556	0.0068187714	0.31600118	0.5987649	-1.0011296	-1.2333157	-0.7945014	0.11376643	-0.6029555	-1.2141312	-1.0731883	-1.067277	0.3155694	0.052579284	-1.0444757	0.09415257	-0.9585058	-1.2895572	-1.0751894	-0.448799	0.04689765	-0.39347416	-0.33830506	0.11880231	-0.33046448	-1.1303709	-1.1646024
